patient_id,ho_ten,cccd,ngay_sinh,so_dien_thoai,email,dia_chi,benh,ket_qua_xet_nghiem,bac_si_phu_trach,ngay_kham
2c3d17e2-6d39-4a75-aee7-0ab261fa8e7a,Trung Lê,256569087107,12/06/1973,0898607728,hoangjane@example.org,"4 Vũ Dãy, Quận JaneXã, 251030",Tim mạch,10.06,Ông Vũ Hoàng,04/01/2026
b69f75c5-c82b-41be-a1eb-64e6fd498e20,Bác Bảo Mai,177902395251,26/09/2003,0776937845,jane47@example.net,"17 Jane Hẻm, JohnQuận, 750429",Khỏe mạnh,9.12,Nam Mai,12/02/2026
cc21cbdb-fb8f-48c4-98b4-8ead93608edf,Dũng Bảo Trần,247546379801,22/07/1967,0822988684,duongjohn@example.org,"903 John Số, Thành phố JaneThành phố, 925139",Tiểu đường,4.65,Lâm Đức Lê,03/04/2026
9d37efb6-eafb-4e90-94ec-84ce002ccb25,Huy Dương,280414754780,26/05/1979,0536385657,johnhoang@example.org,"06 Jane Khu, JaneThành phố, 540604",Tiểu đường,5.75,Linh Phạm,07/05/2026
f7ff88d4-b509-408a-ac98-8bca51397c06,Nhiên Phú Hoàng,852511843651,12/02/1977,0321989579,john22@example.net,"373 John Hẻm, JohnXã, 256948",Tim mạch,8.44,Anh Phúc Vũ,04/03/2026
f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Phương Hải Vũ,461593800797,23/02/1996,0742500069,lejohn@example.com,"243 Trần Ngõ, Huyện JohnXã, 319900",Tiểu đường,10.66,Hoàng Vũ,04/04/2026
a6a5f0ff-93fb-41d0-9d32-6d9cc9ea356a,An Hải Mai,809754518503,27/11/1939,0513778065,janenguyen@example.com,"2 Jane Tổ, JohnQuận, 140133",Tiểu đường,5.97,Cô Linh Hoàng,09/02/2026
b27b7bb4-68c6-40b2-b0a2-cee8f9722cc1,Bà Lâm Lê,358569575524,09/09/1967,0560099353,johnhoang@example.com,"370 Hoàng Số, Huyện JohnXã, 813864",Tiểu đường,6.92,Cô Hải Dương,16/01/2026
4ef03f80-1d91-4e39-9801-4004793bed1b,Quý ông Quang Nguyễn,871934394558,06/10/1947,0764217499,buijohn@example.org,"2 Mai Khu, JohnQuận, 810433",Tiểu đường,7.69,Quý cô Hải Hoàng,14/02/2026
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,Kim Phú Bùi,109386989581,06/06/1967,0545228827,maijane@example.net,"618 John Hẻm, JaneQuận, 931317",Tiểu đường,7.11,Lâm Phạm,26/03/2026
a091e5b4-d293-4e6e-bf4d-093033b0fb53,Hải Hải Phạm,622170614713,16/03/1947,0987192443,yvu@example.net,"82 John Số, Quận JohnQuận, 146470",Tiểu đường,7.5,Chị An Mai,20/01/2026
891f4683-de12-4bf1-893d-6196c926a021,Vũ Đặng,864716772934,12/06/2001,0764519412,ubui@example.com,"1 Bùi Làng, Quận JohnQuận, 803853",Tim mạch,10.86,Chị Hải Nguyễn,06/04/2026
1924c644-af52-4666-b239-09f4dbb54645,Khoa Xuân Trần,730933333368,11/01/1979,0342088714,ble@example.com,"6 Bùi Dãy, Huyện JohnHuyện, 916260",Huyết áp cao,7.71,Bà Hồng Lê,08/02/2026
08775804-3fde-4814-8ec0-ad4bd6441a9d,Trung Phạm,902940317150,24/08/1972,0940464360,jane22@example.com,"60 Trần Đường, Thành phố JaneQuận, 803374",Khỏe mạnh,3.95,Dũng Hữu Nguyễn,06/01/2026
da9408c0-29b4-4cb1-8cb5-ee5c62f5f7c2,Thảo Vũ,812797235817,30/06/1963,0788982128,johnvu@example.org,"5 Jane Đường, Thành phố JaneXã, 773839",Tim mạch,5.86,Vân Bùi,01/04/2026
d30608be-8548-467b-ad5c-ba244d59616b,Bảo Dương,054447003126,22/12/2004,0735356965,janenguyen@example.org,"8 Phạm Làng, Thành phố JaneThành phố, 755701",Huyết áp cao,6.45,Bà Khoa Dương,05/01/2026
4bacbedf-ff5a-429e-bf53-d344a7c854e4,Ngọc Nguyễn,589396194980,15/03/1988,0959109268,tranjohn@example.org,"7 Jane Dãy, Thị xã JohnThành phố, 772424",Huyết áp cao,7.28,Tùng Nguyễn,05/02/2026
55ec024a-e64b-4b37-ae01-a122f269921c,Nhật Mai Bảo Dương,784581719557,02/10/1965,0790899962,vbui@example.com,"1 Lê Ngõ, Huyện JaneHuyện, 552421",Tiểu đường,4.07,Bà Nhật Lê,21/03/2026
e8184f34-e491-4f7d-91c4-6efcfcb896bb,Khoa Vũ,482471243084,11/05/1946,0861598460,john42@example.net,"157 Jane Khu, JaneThị xã, 904017",Tim mạch,5.5,Bà Phương Lê,01/01/2026
bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,Nhật Văn Vũ,332156076855,18/04/1961,0805420045,vujane@example.org,"331 Jane Số, Thành phố JaneQuận, 381823",Huyết áp cao,4.6,Cô Hà Hoàng,08/03/2026
5bf7dda1-7d7c-49a5-a6c1-1650ff02f5b0,Thành Bùi,523265344748,17/12/1937,0844986599,janehoang@example.net,"1 John Đường, JaneQuận, 610074",Huyết áp cao,9.65,Quý cô Bảo Nguyễn,15/03/2026
797209c0-40b3-44f8-8c1a-b2c71fa3ed1f,Bà Bảo Đặng,611692109295,04/05/1976,0716790942,john40@example.com,"565 John Hẻm, JaneThị xã, 253494",Huyết áp cao,10.14,Chị Ánh Lê,11/03/2026
290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,Khoa Dương,990383816203,17/08/1963,0984160853,johnvu@example.net,"601 Dương Tổ, Huyện JohnThành phố, 578240",Khỏe mạnh,5.63,Bác Huy Nguyễn,20/01/2026
0a190939-dfc7-4b26-acb9-41fcd02c75f9,Quý cô Xuân Lê,641614062353,03/05/1993,0549265723,buijane@example.com,"Huyện JaneThành phố, 64 Dương Hẻm, 390789",Huyết áp cao,4.04,Nhật Trí Đặng,03/04/2026
e2d903c8-a61a-4d8e-abf7-240fccc62fed,Bảo Đức Lê,705793721095,19/01/1957,0720982655,janemai@example.org,"05 Phạm Hẻm, JaneThị xã, 975364",Khỏe mạnh,10.72,Bà Nhật Đặng,08/05/2026
de4b061e-b45e-4463-832a-09e05071e5f0,Quý ông Châu Vũ,672744383483,27/04/1948,0935664348,tranjane@example.com,"371 John Làng, Huyện JaneHuyện, 512244",Huyết áp cao,5.57,Nhật Dương,24/02/2026
8ced4707-3903-4b65-81c6-1eeb0ce3c8c8,Mai Dương,325097190987,03/11/1997,0388783092,vujohn@example.net,"961 Mai Dãy, JohnHuyện, 650325",Khỏe mạnh,11.31,Hạnh Đức Phạm,28/04/2026
4dfa21be-a335-42c8-9e7b-1e95f692641a,Quý cô Hải Mai,423272324378,30/09/1942,0556367227,wdang@example.net,"90 Hoàng Ngõ, JaneThành phố, 881238",Tiểu đường,10.47,Phương Thị Hoàng,14/03/2026
e599bd3c-0bb8-4d38-9b37-ef19b3bc912f,Hưng Đức Nguyễn,069260445019,01/12/1949,0834252911,jane23@example.com,"0 Dương Hẻm, JohnQuận, 688008",Huyết áp cao,8.88,Hà Đức Phạm,10/01/2026
d6bca712-6ecc-4931-af70-5d018da03d88,Thành Quang Lê,953995992194,30/10/1952,0808077495,janeduong@example.com,"589 Hoàng Ngõ, JohnQuận, 930555",Tiểu đường,6.72,Hồng Bùi,02/03/2026
8db78572-ef7d-4821-bca0-258eb63d65d5,Phúc Hoàng,459401041323,27/11/1974,0534162525,buijane@example.org,"27 Phạm Khu, Thành phố JohnPhường, 770982",Tim mạch,4.89,Tú Mai Phạm,05/01/2026
ab95c72f-0d95-4af5-a534-21bc6180b78a,Quang Hoàng,593400409406,06/04/1957,0980666438,duongjane@example.com,"1 John Hẻm, Huyện JaneQuận, 277020",Tim mạch,5.37,Khoa Xuân Đặng,17/03/2026
f9cf8499-c9c1-4d45-b4ea-6b976aa415b5,Quý cô Hạnh Dương,341123923238,26/07/1969,0551599751,lejane@example.net,"7 Phạm Dãy, JaneQuận, 734313",Huyết áp cao,3.7,Hà Trí Vũ,24/01/2026
4773e66a-6db2-4020-8a67-01436090103c,Thảo Trần,340104655948,24/01/1970,0332747846,ovu@example.com,"1 John Hẻm, Thành phố JaneHuyện, 956620",Huyết áp cao,4.82,An Bùi,22/03/2026
1789be63-6746-4743-897b-303d8b074d1a,Phương Đức Nguyễn,138839637613,01/06/1980,0832237768,lhoang@example.net,"8 Jane Số, JohnThành phố, 806953",Tim mạch,10.35,Nhiên Văn Đặng,14/03/2026
7210045a-823c-4ef9-8d85-65ce83a9c235,Lâm Thị Phạm,625226062320,14/12/1978,0364930659,jane58@example.com,"00 Jane Khu, Thành phố JaneThành phố, 344375",Khỏe mạnh,8.55,Quý ông Nhiên Đặng,11/01/2026
8ede9b46-407d-4aff-8b51-a9112d90e4ee,Hạnh Hải Vũ,332056520118,24/07/1970,0539028985,lejane@example.org,"1 John Làng, JohnPhường, 401102",Huyết áp cao,4.71,Tú Tấn Bùi,24/02/2026
61a451ff-700b-4b43-ad3b-9d13c3e90323,Anh Nam Đặng,283036830970,19/08/1956,0727018421,john44@example.com,"795 Dương Đường, JaneQuận, 159488",Khỏe mạnh,5.16,Bà Thảo Trần,28/01/2026
9dec2b83-3885-4f7e-af1a-25a829344e15,Kim Lê,193289496426,16/01/1960,0724374685,kbui@example.com,"5 John Dãy, JaneXã, 248605",Tiểu đường,9.87,Quang Đặng,14/01/2026
7c6166df-515a-4b43-b189-1f48e66e2c11,Nhật Bảo Trần,714087293850,06/02/1956,0756832594,janepham@example.com,"95 Trần Khu, JohnHuyện, 636818",Tiểu đường,10.06,Khoa Hoàng Bùi,22/01/2026
14fc3a5d-9b4b-4377-a542-deb92cff45f8,Quý cô Nhật Bùi,046881109645,03/02/1962,0569316713,xhoang@example.net,"842 Mai Số, Quận JohnThành phố, 397436",Huyết áp cao,7.45,Bảo Mai Đặng,08/04/2026
5d264b1b-6593-4659-972e-8c6882aa5c46,Bác Quang Nguyễn,098186555761,06/12/1957,0769693612,cpham@example.org,"977 Dương Ngõ, JanePhường, 931922",Tim mạch,5.09,Hải Hữu Nguyễn,11/04/2026
635a11f2-5c7a-483d-8a9d-2704e860bcb1,An Bảo Vũ,434759392408,19/06/1979,0357367530,jane16@example.com,"029 Mai Tổ, JaneXã, 552958",Tiểu đường,6.17,Quang Bảo Hoàng,27/03/2026
83b8fa05-13bc-4dc6-bae0-acdb2a6524af,Cô Duyên Vũ,001047516889,18/10/1960,0320939096,johnhoang@example.net,"Huyện JanePhường, 77 Jane Tổ, 967767",Huyết áp cao,8.99,Anh Thành Lê,26/04/2026
833c8f55-a129-4fa2-a27d-4660293fc266,Hải Trần,531597596205,07/05/1955,0568144605,dduong@example.org,"3 John Khu, Quận JaneXã, 862566",Khỏe mạnh,8.32,Hạnh Phú Vũ,24/04/2026
9f8acdeb-2e8f-45a8-847a-3b7ed209383b,Vũ Phú Lê,077048727499,28/01/1997,0973974381,maijane@example.org,"45 Hoàng Khu, Quận JanePhường, 782737",Khỏe mạnh,7.13,Bảo Đặng,09/05/2026
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,Quang Vũ,611537315930,29/05/2006,0870442597,opham@example.net,"88 Mai Hẻm, JaneThị xã, 690941",Tim mạch,3.97,An Trần,21/03/2026
b58ac738-0166-4221-b063-ae7f41ff81d1,Nhật Bùi,919599574193,25/05/1951,0850583131,jane99@example.com,"576 John Số, JaneHuyện, 656622",Tim mạch,6.92,Bà Hồng Đặng,22/03/2026
7b8301cf-8ebc-4d7e-88a6-5b858d56bff6,Khoa Văn Mai,363558692654,13/03/2001,0879240325,janetran@example.com,"28 John Khu, Huyện JaneXã, 715953",Khỏe mạnh,11.3,Minh Trần,04/05/2026
d2c0dec2-1751-44d7-8deb-2696015aba1d,Lâm Xuân Lê,404740434460,10/05/1947,0885786143,dangjohn@example.com,"84 Bùi Dãy, JohnPhường, 313422",Tiểu đường,3.59,Hương Trần,27/04/2026
3b4ec9f5-b2cd-4a0a-840c-5cb082b34384,Ông Hưng Lê,490279655503,26/05/1935,0374320527,johntran@example.com,"098 Phạm Ngõ, JohnQuận, 761391",Huyết áp cao,5.85,Nhật Đặng,07/02/2026
932d1648-6769-40f1-ae01-b9e0746b161a,Yến Vũ,532590877704,08/10/1990,0732571546,janenguyen@example.org,"081 Vũ Khu, JaneThành phố, 918779",Khỏe mạnh,10.27,Quý cô Hà Hoàng,04/04/2026
61f6dfbe-114b-4c79-8200-79f51dc3c26e,Lâm Đặng,745129975999,28/06/1991,0334279641,sle@example.com,"8 John Làng, Huyện JohnThị xã, 493747",Huyết áp cao,3.93,Hà Hoàng,15/02/2026
43f19b58-df6c-4d60-bdf7-6a69bc45144a,Nhiên Văn Trần,806478425902,25/10/1983,0513913421,lejohn@example.com,"JaneThị xã, 0 Jane Làng, 603391",Tim mạch,9.27,Lan Lê,19/03/2026
20d4ba18-93a0-4478-800b-19de38db128d,Vũ Thị Vũ,783770464042,16/06/2000,0521907855,janehoang@example.com,"52 John Ngõ, JaneThị xã, 900574",Tiểu đường,5.53,Chi Lê,17/04/2026
78aa16ea-44f7-401a-bcb5-26d7434a130e,Quang Bảo Mai,029895202562,21/01/1993,0500616698,dangjane@example.org,"0 Trần Làng, JanePhường, 383122",Huyết áp cao,9.77,Nhật Hữu Bùi,02/04/2026
6be8c756-2d36-426c-827e-789cce40483b,Nhiên Phú Vũ,073572465667,30/04/1978,0707158074,johnhoang@example.org,"772 Jane Đường, JohnThị xã, 915196",Tim mạch,9.04,Chị Hà Dương,19/04/2026
41f9994a-cf5d-437f-ae8d-5daa8eb7c306,Anh Khoa Hoàng,052430582566,21/02/1983,0385021837,johnle@example.net,"106 Jane Đường, JaneHuyện, 290729",Huyết áp cao,3.63,Bà Chi Nguyễn,16/01/2026
50405c43-3a6c-4da6-97f7-d71f2978cc73,Cô Hà Vũ,052038122100,07/03/1989,0858632948,johnmai@example.com,"8 Phạm Làng, Thị xã JohnHuyện, 839058",Huyết áp cao,4.66,Chị Ánh Dương,17/04/2026
65a29cc8-c55b-495d-86bf-d9c40dc78104,Nhiên Xuân Bùi,060609383912,28/06/1956,0940447000,shoang@example.com,"250 John Dãy, Huyện JanePhường, 222723",Huyết áp cao,4.17,Minh Tấn Bùi,27/01/2026
8a0ec018-b297-49b2-b2cf-fcaef833ebfb,Trọng Hoàng,212522472293,23/07/1994,0507213708,jane98@example.org,"08 Mai Đường, Thành phố JohnPhường, 671968",Khỏe mạnh,11.54,Khoa Hoàng Bùi,28/02/2026
cc476b72-6e31-4234-8410-010802568389,Hà Phú Vũ,660776960431,04/05/1936,0801335173,jane91@example.org,"78 Trần Tổ, Quận JaneThị xã, 704710",Khỏe mạnh,7.21,Khoa Phạm,22/02/2026
1186da93-da7d-4c53-b020-cf0669b41194,Bà Hà Lê,953542715233,01/05/1997,0383703640,ohoang@example.org,"58 Đặng Dãy, JaneXã, 805888",Tim mạch,3.81,Phúc Đức Lê,30/01/2026
578799d9-3799-4376-be5b-3ac903c501fe,Hà Mai Lê,456910915827,19/06/1998,0335397979,jane31@example.com,"0 Nguyễn Làng, Thị xã JaneThị xã, 923082",Tiểu đường,8.92,Cô Lâm Dương,31/03/2026
85695f97-180d-4855-855f-fde8bc3e1d19,Khoa Nguyễn,145926491461,30/04/1979,0941864764,imai@example.com,"05 Mai Làng, Thành phố JohnThành phố, 416534",Huyết áp cao,7.97,Chị Lan Trần,24/04/2026
3e3b1a40-ca05-43a2-a553-b15f1ea15b0f,Bảo Mai Bảo Vũ,950902414226,16/01/2000,0811429158,dangjohn@example.com,"711 Phạm Dãy, JaneXã, 457524",Tiểu đường,4.94,Quý cô Xuân Hoàng,15/02/2026
c9df301e-8ef0-4de1-bb4f-19725115d7ee,Hải Hữu Hoàng,201860218705,09/10/1986,0350833546,uhoang@example.net,"Thị xã JohnThị xã, 525 Hoàng Đường, 513956",Tim mạch,6.15,Vi Đặng,29/03/2026
8aa6b006-436a-4b9d-91c5-6a004bb13407,Chị Hạnh Mai,784207645830,12/12/1986,0845425948,jane76@example.org,"74 Jane Dãy, Thị xã JohnPhường, 425997",Tiểu đường,7.99,Nhật Phú Phạm,08/05/2026
f013a170-d5cf-4b4c-8b34-fc841111ee29,Kim Hữu Nguyễn,902608324684,05/12/1949,0726002113,tranjane@example.com,"4 Lê Dãy, JohnHuyện, 524562",Tim mạch,5.71,Bác Dũng Hoàng,12/03/2026
e3f342a8-f030-4fd4-be54-898e8eda6433,Vũ Hải Phạm,159177874354,15/07/1971,0537486926,qtran@example.org,"491 Hoàng Dãy, JaneHuyện, 714728",Khỏe mạnh,6.93,Hương Hoàng,02/02/2026
66cc7376-8cca-4963-ae2e-77a4cadec379,Bà Thành Lê,583236961535,02/04/1978,0785184247,vujohn@example.com,"43 Bùi Ngõ, JohnThị xã, 211681",Tim mạch,10.21,Thành Bảo Trần,25/02/2026
2294fa0a-8482-4c08-842c-65ad9883e9b1,Quý cô Chi Bùi,621428480208,23/07/1965,0366683360,qduong@example.com,"2 John Làng, JohnPhường, 250240",Khỏe mạnh,11.9,Chị Kim Mai,19/03/2026
bbf8da91-37a9-4824-aafa-4d5b91ae3d4c,Khoa Trí Bùi,759437995726,11/01/2001,0300877022,john73@example.net,"99 Vũ Dãy, JohnPhường, 613766",Tiểu đường,8.05,An Hoàng Mai,11/01/2026
51beba8e-0a8a-4b94-863d-fcd64e0648d0,Cô Thành Nguyễn,078726149290,17/03/1956,0984689704,johntran@example.com,"1 Phạm Đường, JohnQuận, 944307",Khỏe mạnh,3.84,Quý ông Minh Trần,08/04/2026
2160446e-b2a7-4475-8619-67736f3acf33,Chi Vũ,433917439725,03/10/2001,0815843825,john79@example.com,"Huyện JaneThị xã, 440 Phạm Khu, 694243",Huyết áp cao,11.83,Thành Đức Nguyễn,08/05/2026
2b54500d-4e08-4bb4-8509-d55806326b36,Bảo Bùi,128892849091,16/03/1955,0300017111,johnvu@example.com,"8 John Đường, JanePhường, 371742",Tim mạch,3.67,Hương Hoàng,02/04/2026
bd717da3-3581-4632-94f5-df7005d2d205,Ánh Dương,261293480530,24/07/1970,0325430939,hoangjohn@example.net,"0 Jane Dãy, Thành phố JaneHuyện, 990788",Khỏe mạnh,9.75,Hạnh Mai Dương,08/05/2026
637e3f94-110c-4d92-8222-305df1f71605,Thành Mai,699037828760,15/12/1937,0550773636,jane38@example.net,"262 Jane Khu, Huyện JaneThị xã, 529470",Huyết áp cao,8.46,Châu Thế Nguyễn,18/03/2026
58c69158-04b4-4ac9-a831-7f0dbe9063fb,Nhật Bảo Phạm,809886190394,31/07/2003,0731175705,nguyenjohn@example.org,"8 Mai Hẻm, Huyện JohnHuyện, 310291",Khỏe mạnh,4.87,Ông Quang Dương,16/04/2026
2379c05f-a708-4280-b4ee-0b6721bbd183,Bà Nhật Trần,641294453956,07/10/1953,0741267809,hoangjane@example.org,"715 Phạm Dãy, Quận JaneQuận, 319658",Tiểu đường,10.54,Quý ông Quang Hoàng,21/01/2026
c32fc21b-06b4-4d27-af4b-8be821acfdb5,Ông Tùng Đặng,964792353413,14/10/1966,0732479592,john09@example.com,"5 John Dãy, JohnPhường, 799761",Tim mạch,9.75,Bà Hương Phạm,03/01/2026
69bd40d8-f340-4dd3-8515-75b9ece9504b,Bảo Hữu Trần,837763516126,11/05/1944,0321228382,nle@example.net,"758 Lê Ngõ, Quận JaneXã, 286281",Huyết áp cao,4.34,Chị Nhật Đặng,11/04/2026
